PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
22000,1,2023,DEN,40,Justin Strnad,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,10.50,1.70,0.10,0.70,0.20,1.00,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.92,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22086,1,2023,DEN,21,Essang Bassey,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.70,16.40,1.20,0.10,0.70,0.20,7.00,0.80,0.40,0.00,0.60,0.10,0.00,0.00,0.00,0.00,0.00,0.00,55.57,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22146,1,2023,DEN,11,Ben DiNucci,QB,OFF,17,17,0.00,0.00,0.10,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,654.00,552.00,10
22213,1,2023,DEN,9,Kendall Hinton,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,869.00,939.00,10
22401,1,2023,DEN,50,Jonas Griffith,ILB,DEF,6,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.60,7.30,0.20,0.10,0.70,0.20,0.60,0.20,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.02,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22486,1,2023,DEN,94,Aaron Patrick,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,1.30,0.20,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.95,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22558,1,2023,DEN,33,Javonte Williams,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,196.00,845.90,4.3,5.50,0.00,50.50,39.60,257.40,6.4,1.20,0.00,1.90,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.73,RB,,0.00,11,11,166.53,0.00,0.00,0.00,0.00,0.00,188.23,59.00,70.00,10
22692,1,2023,DEN,2,Pat Surtain II,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.70,16.40,1.20,0.00,0.00,0.00,8.20,0.90,0.50,0.10,1.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,59.60,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22727,1,2023,DEN,56,Baron Browning,LB,DEF,13,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.10,17.60,3.00,2.10,14.70,4.40,1.90,0.50,0.20,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,62.47,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22746,1,2023,DEN,0,Jonathon Cooper,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.60,7.30,1.30,1.20,8.40,2.50,0.30,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.79,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
22793,1,2023,DEN,30,Caden Sterns,S,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.30,20.20,1.90,2.70,18.90,5.70,6.30,0.80,0.40,0.10,2.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,83.59,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23099,1,2023,DEN,,Michael Bandy,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614.00,771.00,10
23165,1,2023,DEN,19,Marvin Mims Jr.,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.30,8.60,9,0.00,0.00,75.30,45.00,615.30,13.7,3.60,0.00,0.70,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.59,WR,,0.00,1,0,105.09,0.00,0.00,0.00,0.00,0.00,128.29,173.00,205.00,10
23231,1,2023,DEN,36,Tyler Badie,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,21.80,105.50,4.8,0.70,0.00,5.00,7.60,37.10,4.6,0.10,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.86,RB,,0.00,0,0,22.66,0.00,0.00,0.00,0.00,0.00,26.56,481.00,432.00,10
23290,1,2023,DEN,42,Nik Bonitto,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,0.80,1.40,9.80,2.90,0.40,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.88,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23310,1,2023,DEN,80,Greg Dulcich,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.02,0.10,0,0.00,0.00,72.60,45.90,542.80,11.8,3.70,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.29,TE,,0.00,2,3,99.24,0.00,0.00,0.00,0.00,0.00,122.29,138.00,151.00,10
23367,1,2023,DEN,29,Ja'Quan McMillian,CB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.00,0.20,0.00,0.00,0.00,1.30,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23420,1,2023,DEN,37,Riley Moss,CB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,1.70,0.10,0.00,0.00,0.00,0.70,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.65,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23433,1,2023,DEN,27,Damarri Mathis,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.40,17.70,1.30,0.00,0.00,0.00,6.90,0.80,0.40,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,57.55,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23520,1,2023,DEN,90,Jordan Jackson,DT,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.30,3.60,1.10,0.00,0.00,0.00,0.50,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.90,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23531,1,2023,DEN,,Eyioma Uwazurike,DL,DEF,7,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,3.80,1.10,0.60,4.20,1.30,0.40,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.72,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23533,1,2023,DEN,45,Christopher Allen,OLB,DEF,1,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23562,1,2023,DEN,32,Delarrin Turner-Yell,S,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.20,2.60,0.20,0.10,0.70,0.20,0.50,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.57,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23612,1,2023,DEN,91,Matt Henningsen,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,6.70,1.90,1.60,11.20,3.40,0.70,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.27,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
23642,1,2023,DEN,15,Jalen Virgil,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,10.00,129.50,13,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,WR,,0.00,0,0,22.75,0.00,0.00,0.00,0.00,0.00,27.75,697.00,715.00,10
23650,1,2023,DEN,85,Lucas Krull,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.30,0.10,0,0.00,0.00,0.00,2.50,28.30,14,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.64,TE,,0.00,0,0,5.89,0.00,0.00,0.00,0.00,0.00,7.14,387.00,623.00,10
23763,1,2023,DEN,89,Brandon Johnson,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.05,0.20,0,0.00,0.00,18.00,9.80,116.30,11.6,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.05,WR,,0.00,0,0,21.95,0.00,0.00,0.00,0.00,0.00,26.85,571.00,364.00,10
23948,1,2023,DEN,95,Elijah Garcia,DL,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,4.40,1.40,0.00,0.00,0.00,0.70,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.40,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
24219,1,2023,DEN,41,Drew Sanders,LB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,9.30,1.50,0.00,0.00,0.00,0.90,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.15,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
24228,1,2023,DEN,34,JL Skinner,S,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,1.30,0.20,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.95,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
24250,1,2023,DEN,59,Thomas Incoom,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,10
24311,1,2023,DEN,38,Jaleel McLaughlin,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,28.50,122.50,4.4,1.00,0.00,10.00,7.90,58.00,7.2,0.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.85,RB,,0.00,0,0,27.80,0.00,0.00,0.00,0.00,0.00,31.85,314.00,994.00,10
13870,1,2023,DET,0,Marvin Jones Jr.,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.02,0.10,0,0.00,0.00,62.30,36.80,461.00,12.5,3.10,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.51,WR,,0.00,0,0,82.91,0.00,0.00,0.00,0.00,0.00,101.41,479.00,321.00,11
16497,1,2023,DET,10,Teddy Bridgewater,QB,OFF,17,17,35.50,22.20,246.40,61.1,6.8,11.2,1.40,0.80,79.17,0.00,0.00,0.00,3.20,11.30,3.7,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.59,QB,,0.00,0,0,15.39,0.00,0.00,0.00,0.00,0.00,15.59,503.00,642.00,11
16976,1,2023,DET,52,Christian Covington,DL,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,10.10,3.40,0.80,5.60,1.70,0.00,0.30,0.20,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.31,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
17922,1,2023,DET,16,Jared Goff,QB,OFF,17,17,554.50,367.20,4162.60,66.2,7.5,11.3,27.00,9.50,97.32,0.00,0.00,0.00,27.30,71.60,2.7,1.00,0.00,0.00,0.00,0.00,0,0.00,0.00,3.30,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.06,QB,,0.00,4,3,271.56,0.00,0.00,0.00,0.00,0.00,274.86,130.00,132.00,11
18104,1,2023,DET,,Nate Sudfeld,QB,OFF,17,17,0.00,0.00,15.70,0,0,0,0.10,0.10,0,0.00,0.00,0.00,0.25,1.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,QB,,0.00,0,0,1.03,0.00,0.00,0.00,0.00,0.00,1.03,662.00,818.00,11
18268,1,2023,DET,95,Romeo Okwara,DL,DEF,1,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
18422,1,2023,DET,11,Kalif Raymond,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,3.70,21.90,5.5,0.10,0.00,37.90,23.40,291.50,12.7,1.50,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.74,WR,,0.00,0,0,52.44,0.00,0.00,0.00,0.00,0.00,64.24,331.00,365.00,11
18921,1,2023,DET,53,Charles Harris,DL,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.10,17.00,4.70,5.90,41.30,12.40,2.40,0.60,0.30,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,82.43,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
18964,1,2023,DET,34,Alex Anzalone,LB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,39.50,7.00,1.70,11.90,3.60,3.50,1.00,0.50,0.10,0.80,0.10,0.00,0.00,0.00,0.00,0.00,0.00,125.54,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
18984,1,2023,DET,1,Cameron Sutton,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.10,19.60,1.50,0.00,0.00,0.00,12.70,1.00,0.50,0.10,1.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,73.30,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
19009,1,2023,DET,42,Jalen Reeves-Maybin,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,6.00,1.10,0.30,2.10,0.60,0.40,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.11,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
19017,1,2023,DET,8,Josh Reynolds,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.30,1.20,0,0.00,0.00,45.10,32.90,420.50,12.7,2.50,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.77,WR,,0.00,0,0,73.22,0.00,0.00,0.00,0.00,0.00,89.87,535.00,378.00,11
19876,1,2023,DET,21,Tracy Walker III,S,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.90,33.40,3.30,2.10,14.70,4.40,5.60,0.90,0.50,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,108.27,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
19981,1,2023,DET,84,Daurice Fountain,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.00,925.00,11
20064,1,2023,DET,38,Justin Jackson,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,901.00,929.00,11
20144,1,2023,DET,17,Michael Badgley,K,ST,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,5.30,7.60,0.00,0.00,0.00,23.50,K,,8.20,0,0,23.50,0.00,0.00,0.00,0.00,0.00,23.50,285.00,320.00,11
20366,1,2023,DET,4,Emmanuel Moseley,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.40,8.70,0.70,0.00,0.00,0.00,4.00,0.40,0.20,0.00,0.40,0.10,0.00,0.00,0.00,0.00,0.00,0.00,30.05,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,11
